player_id,player_object_id,player_name,dob,dod,gender,batting_style,bowling_style,country_id,image_url,image_metadata
47100,32965,Munaf Patel,1983-07-12,,M,right-hand bat,right-arm medium-fast,6,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/304200/304212.png","{""id"": 304212, ""objectId"": 1223377, ""slug"": ""munaf-patel-portrait"", ""url"": ""/db/PICTURES/CMS/304200/304212.png"", ""width"": 160, ""height"": 202, ""caption"": ""Munaf Patel portrait"", ""longCaption"": ""Munaf Patel portrait, May 2020"", ""credit"": ""Getty Images"", ""photographer"": null, ""peerUrls"": null}"
64479,497121,Deepak Hooda,1995-04-19,,M,right-hand bat,right-arm offbreak,6,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/343200/343251.4.jpg","{""id"": 343251, ""objectId"": 1326352, ""slug"": ""deepak-hooda-player-portrait-2022"", ""url"": ""/db/PICTURES/CMS/343200/343251.4.jpg"", ""width"": 160, ""height"": 246, ""caption"": ""Deepak Hooda, player portrait 2022"", ""longCaption"": ""Deepak Hooda, player portrait 2022"", ""credit"": ""AFP/Getty Images"", ""photographer"": ""Randy Brooks"", ""peerUrls"": null}"
51421,288992,Chris Jordan,1988-10-04,,M,right-hand bat,right-arm fast-medium,1,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/303900/303926.jpg","{""id"": 303926, ""objectId"": 1222795, ""slug"": ""chris-jordan-portrait"", ""url"": ""/db/PICTURES/CMS/303900/303926.jpg"", ""width"": 160, ""height"": 200, ""caption"": ""Chris Jordan portrait"", ""longCaption"": ""Chris Jordan, May 2020"", ""credit"": ""Getty Images"", ""photographer"": null, ""peerUrls"": null}"
111976,1312645,Harshit Rana,2001-12-22,,M,right-hand bat,right-arm fast,6,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/357000/357017.1.png","{""id"": 357017, ""objectId"": 1365531, ""slug"": ""harshit-rana-player-portrait"", ""url"": ""/db/PICTURES/CMS/357000/357017.1.png"", ""width"": 160, ""height"": 194, ""caption"": ""Harshit Rana player portrait"", ""longCaption"": ""Harshit Rana player portrait"", ""credit"": ""KKR"", ""photographer"": null, ""peerUrls"": null}"
72363,669365,Phil Salt,1996-08-28,,M,right-hand bat,right-arm offbreak,1,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/312100/312181.png","{""id"": 312181, ""objectId"": 1239247, ""slug"": ""phil-salt-portrait"", ""url"": ""/db/PICTURES/CMS/312100/312181.png"", ""width"": 160, ""height"": 200, ""caption"": ""Phil Salt portrait"", ""longCaption"": ""Phil Salt portrait, November 2020"", ""credit"": ""Getty Images"", ""photographer"": null, ""peerUrls"": null}"
7781,35263,Virender Sehwag,1978-10-20,,M,right-hand bat,right-arm offbreak,6,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/304200/304226.jpg","{""id"": 304226, ""objectId"": 1223391, ""slug"": ""virender-sehwag-portrait"", ""url"": ""/db/PICTURES/CMS/304200/304226.jpg"", ""width"": 160, ""height"": 201, ""caption"": ""Virender Sehwag portrait"", ""longCaption"": ""Virender Sehwag portrait, May 2020"", ""credit"": ""Getty Images"", ""photographer"": null, ""peerUrls"": null}"
47079,7547,Ben Rohrer,1981-03-26,,M,left-hand bat,,2,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/136700/136773.1.jpg","{""id"": 136773, ""objectId"": 531347, ""slug"": ""ben-rohrer"", ""url"": ""/db/PICTURES/CMS/136700/136773.1.jpg"", ""width"": 160, ""height"": 200, ""caption"": ""Ben Rohrer"", ""longCaption"": ""Ben Rohrer"", ""credit"": ""New South Wales Cricket Association"", ""photographer"": null, ""peerUrls"": null}"
52521,302208,Chidhambaram Gautam,1986-03-08,,M,right-hand bat,,6,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/191200/191223.1.jpg","{""id"": 191223, ""objectId"": 769697, ""slug"": ""chidhambaram-gautam"", ""url"": ""/db/PICTURES/CMS/191200/191223.1.jpg"", ""width"": 160, ""height"": 192, ""caption"": ""Chidhambaram Gautam"", ""longCaption"": ""Chidhambaram Gautam"", ""credit"": ""ESPNcricinfo Ltd"", ""photographer"": null, ""peerUrls"": null}"
47289,46538,Morne Morkel,1984-10-06,,M,left-hand bat,right-arm fast,3,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/263700/263776.1.jpg","{""id"": 263776, ""objectId"": 1100154, ""slug"": ""morne-morkel-portrait"", ""url"": ""/db/PICTURES/CMS/263700/263776.1.jpg"", ""width"": 160, ""height"": 200, ""caption"": ""Morne Morkel portrait"", ""longCaption"": null, ""credit"": ""Getty Images"", ""photographer"": null, ""peerUrls"": null}"
53439,315623,Ben Laughlin,1982-10-03,,M,right-hand bat,right-arm fast-medium,2,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/102200/102203.1.jpg","{""id"": 102203, ""objectId"": 399747, ""slug"": ""ben-laughlin-runs-in-to-bowl-at-training"", ""url"": ""/db/PICTURES/CMS/102200/102203.1.jpg"", ""width"": 160, ""height"": 216, ""caption"": ""Ben Laughlin runs in to bowl at training"", ""longCaption"": ""Ben Laughlin runs in to bowl at training, Johannesburg, April 15, 2009"", ""credit"": ""Getty Images"", ""photographer"": null, ""peerUrls"": null}"
58274,376116,Umesh Yadav,1987-10-25,,M,right-hand bat,right-arm fast,6,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/302300/302396.jpg","{""id"": 302396, ""objectId"": 1220593, ""slug"": ""umesh-yadav-portrait"", ""url"": ""/db/PICTURES/CMS/302300/302396.jpg"", ""width"": 160, ""height"": 198, ""caption"": ""Umesh Yadav portrait"", ""longCaption"": ""Umesh Yadav portrait, April 2020"", ""credit"": ""Getty Images"", ""photographer"": null, ""peerUrls"": null}"
8399,5605,Shane Harwood,1974-03-01,,M,right-hand bat,right-arm fast-medium,2,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/93300/93339.1.jpg","{""id"": 93339, ""objectId"": 365442, ""slug"": ""shane-harwood"", ""url"": ""/db/PICTURES/CMS/93300/93339.1.jpg"", ""width"": 160, ""height"": 185, ""caption"": ""Shane Harwood"", ""longCaption"": ""Shane Harwood, 2007-08 headshot"", ""credit"": ""Cricket Victoria"", ""photographer"": null, ""peerUrls"": null}"
108718,1254269,Aman Hakim Khan,1996-11-23,,M,right-hand bat,right-arm medium,6,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/338100/338165.4.jpg","{""id"": 338165, ""objectId"": 1311432, ""slug"": ""aman-khan-player-portrait"", ""url"": ""/db/PICTURES/CMS/338100/338165.4.jpg"", ""width"": 160, ""height"": 221, ""caption"": ""Aman Khan, player portrait"", ""longCaption"": ""Aman Khan, player portrait"", ""credit"": ""Kolkata Knight Riders"", ""photographer"": null, ""peerUrls"": null}"
48269,26789,Amit Singh,1981-06-21,,M,right-hand bat,right-arm medium-fast,6,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/304000/304054.jpg","{""id"": 304054, ""objectId"": 1223019, ""slug"": ""amit-singh-portrait"", ""url"": ""/db/PICTURES/CMS/304000/304054.jpg"", ""width"": 160, ""height"": 201, ""caption"": ""Amit Singh portrait"", ""longCaption"": ""Amit Singh portrait, May 2020"", ""credit"": ""Getty Images"", ""photographer"": null, ""peerUrls"": null}"
49005,228943,Sunny Sohal,1987-11-10,,M,right-hand bat,legbreak,11,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/280300/280308.1.jpg","{""id"": 280308, ""objectId"": 1159853, ""slug"": ""sunny-sohal-portrait"", ""url"": ""/db/PICTURES/CMS/280300/280308.1.jpg"", ""width"": 160, ""height"": 200, ""caption"": ""Sunny Sohal portrait"", ""longCaption"": ""Sunny Sohal portrait, September 2018"", ""credit"": ""Peter Della Penna"", ""photographer"": null, ""peerUrls"": null}"
89889,967603,Ishan Porel,1998-09-05,,M,right-hand bat,right-arm medium,6,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/271800/271895.jpg","{""id"": 271895, ""objectId"": 1132481, ""slug"": ""ishan-porel-portrait"", ""url"": ""/db/PICTURES/CMS/271800/271895.jpg"", ""width"": 160, ""height"": 200, ""caption"": ""Ishan Porel portrait"", ""longCaption"": ""Ishan Porel, January 11, 2018"", ""credit"": ""Getty Images"", ""photographer"": null, ""peerUrls"": null}"
15851,28997,Karan Goel,1986-12-24,,M,left-hand bat,right-arm offbreak,6,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/82200/82201.1.jpg","{""id"": 82201, ""objectId"": 320548, ""slug"": ""karan-goel-after-his-half-century-against-hyderabad"", ""url"": ""/db/PICTURES/CMS/82200/82201.1.jpg"", ""width"": 160, ""height"": 218, ""caption"": ""Karan Goel after his half-century against Hyderabad"", ""longCaption"": ""Karan Goel after his half-century against Hyderabad, Punjab v Hyderabad, Ranji Super League, 2nd round, Group B, 2nd day, November 16, 2007"", ""credit"": ""ESPNcricinfo Ltd"", ""photographer"": null, ""peerUrls"": null}"
10562,47569,Alfonso Thomas,1977-02-09,,M,right-hand bat,right-arm fast-medium,3,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/131500/131505.1.jpg","{""id"": 131505, ""objectId"": 510464, ""slug"": ""alfonso-thomas"", ""url"": ""/db/PICTURES/CMS/131500/131505.1.jpg"", ""width"": 160, ""height"": 200, ""caption"": ""Alfonso Thomas"", ""longCaption"": ""Alfonso Thomas"", ""credit"": ""Getty Images"", ""photographer"": null, ""peerUrls"": null}"
54314,326434,Alex Carey,1991-08-27,,M,left-hand bat,,2,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/289900/289949.jpg","{""id"": 289949, ""objectId"": 1186409, ""slug"": ""player-portrait-alex-carey"", ""url"": ""/db/PICTURES/CMS/289900/289949.jpg"", ""width"": 160, ""height"": 195, ""caption"": ""Player portrait,Alex Carey"", ""longCaption"": ""Player portrait, Alex Carey"", ""credit"": ""IDI via Getty Images"", ""photographer"": null, ""peerUrls"": null}"
58299,376324,Anureet Singh,1988-03-02,,M,right-hand bat,right-arm medium,6,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/314600/314680.1.jpg","{""id"": 314680, ""objectId"": 1246552, ""slug"": ""anureet-singh-player-portrait"", ""url"": ""/db/PICTURES/CMS/314600/314680.1.jpg"", ""width"": 160, ""height"": 200, ""caption"": ""Anureet Singh player portrait"", ""longCaption"": ""Anureet Singh player portrait"", ""credit"": ""Sikkim Cricket Association"", ""photographer"": null, ""peerUrls"": null}"
61489,433410,Bhargav Bhatt,1990-05-13,,M,left-hand bat,slow left-arm orthodox,6,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/132800/132831.jpg","{""id"": 132831, ""objectId"": 514555, ""slug"": ""bhargav-bhatt-profile"", ""url"": ""/db/PICTURES/CMS/132800/132831.jpg"", ""width"": 160, ""height"": 200, ""caption"": ""Bhargav Bhatt profile"", ""longCaption"": ""Bhargav Bhatt profile, April 21, 2011"", ""credit"": ""Associated Press"", ""photographer"": null, ""peerUrls"": null}"
48189,24790,Tanmay Mishra,1986-12-22,,M,right-hand bat,right-arm fast-medium,6,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/128500/128527.1.jpg","{""id"": 128527, ""objectId"": 501636, ""slug"": ""tanmay-mishra"", ""url"": ""/db/PICTURES/CMS/128500/128527.1.jpg"", ""width"": 160, ""height"": 200, ""caption"": ""Tanmay Mishra"", ""longCaption"": ""Tanmay Mishra, Kenya"", ""credit"": ""Getty Images"", ""photographer"": null, ""peerUrls"": null}"
102735,1151270,Ayush Badoni,1999-12-03,,M,right-hand bat,right-arm offbreak,6,,
103701,1159843,Kumar Kartikeya,1997-12-26,,M,right-hand bat,slow left-arm orthodox,6,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/357600/357637.4.jpg","{""id"": 357637, ""objectId"": 1367445, ""slug"": ""kumar-kartikeya-player-portrait"", ""url"": ""/db/PICTURES/CMS/357600/357637.4.jpg"", ""width"": 160, ""height"": 245, ""caption"": ""Kumar Kartikeya, player portrait"", ""longCaption"": ""Kumar Kartikeya, player portrait"", ""credit"": ""Mumbai Indians"", ""photographer"": null, ""peerUrls"": null}"
17850,7502,Luke Ronchi,1981-04-23,,M,right-hand bat,,5,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/303600/303605.jpg","{""id"": 303605, ""objectId"": 1222379, ""slug"": ""luke-ronchi-portrait"", ""url"": ""/db/PICTURES/CMS/303600/303605.jpg"", ""width"": 160, ""height"": 199, ""caption"": ""Luke Ronchi portrait"", ""longCaption"": ""Luke Ronchi portrait, May 2020"", ""credit"": ""Getty Images"", ""photographer"": null, ""peerUrls"": null}"
12084,34281,Tirumalasetti Suman,1983-12-15,,M,right-hand bat,right-arm offbreak,6,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/137900/137971.1.jpg","{""id"": 137971, ""objectId"": 536389, ""slug"": ""t-suman-portrait"", ""url"": ""/db/PICTURES/CMS/137900/137971.1.jpg"", ""width"": 160, ""height"": 200, ""caption"": ""T Suman portrait"", ""longCaption"": ""T Suman portrait, October 13, 2011"", ""credit"": ""ESPNcricinfo Ltd"", ""photographer"": null, ""peerUrls"": null}"
6259,6128,Simon Katich,1975-08-21,,M,left-hand bat,left-arm wrist-spin,2,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/156600/156673.1.jpg","{""id"": 156673, ""objectId"": 630126, ""slug"": ""simon-katich"", ""url"": ""/db/PICTURES/CMS/156600/156673.1.jpg"", ""width"": 160, ""height"": 192, ""caption"": ""Simon Katich"", ""longCaption"": ""Simon Katich"", ""credit"": ""Simon Wilkinson"", ""photographer"": null, ""peerUrls"": null}"
6405,52969,Ramnaresh Sarwan,1980-06-23,,M,right-hand bat,legbreak,4,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/203200/203271.1.jpg","{""id"": 203271, ""objectId"": 818673, ""slug"": ""ramnaresh-sarwan"", ""url"": ""/db/PICTURES/CMS/203200/203271.1.jpg"", ""width"": 160, ""height"": 192, ""caption"": ""Ramnaresh Sarwan"", ""longCaption"": ""Ramnaresh Sarwan"", ""credit"": ""Getty Images"", ""photographer"": null, ""peerUrls"": null}"
49532,249866,Alex Hales,1989-01-03,,M,right-hand bat,right-arm medium,1,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/304300/304332.jpg","{""id"": 304332, ""objectId"": 1223516, ""slug"": ""alex-hales-portrait"", ""url"": ""/db/PICTURES/CMS/304300/304332.jpg"", ""width"": 160, ""height"": 200, ""caption"": ""Alex Hales portrait"", ""longCaption"": ""Alex Hales, May 2020"", ""credit"": ""Getty Images"", ""photographer"": null, ""peerUrls"": null}"
85763,926851,Mukesh Kumar,1993-10-12,,M,right-hand bat,right-arm medium,6,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/364900/364946.4.jpg","{""id"": 364946, ""objectId"": 1389856, ""slug"": ""mukesh-kumar-player-portrait"", ""url"": ""/db/PICTURES/CMS/364900/364946.4.jpg"", ""width"": 160, ""height"": 278, ""caption"": ""Mukesh Kumar, player portrait"", ""longCaption"": ""Mukesh Kumar, player portrait"", ""credit"": ""AFP/Getty Images"", ""photographer"": ""Randy Brooks"", ""peerUrls"": null}"
51088,277906,Kane Williamson,1990-08-08,,M,right-hand bat,right-arm offbreak,5,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/303600/303652.png","{""id"": 303652, ""objectId"": 1222450, ""slug"": ""kane-williamson-portrait"", ""url"": ""/db/PICTURES/CMS/303600/303652.png"", ""width"": 160, ""height"": 200, ""caption"": ""Kane Williamson portrait"", ""longCaption"": ""Kane Williamson, May 2020"", ""credit"": ""Getty Images"", ""photographer"": null, ""peerUrls"": null}"
9639,37004,James Franklin,1980-11-07,,M,left-hand bat,left-arm medium,5,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/303600/303647.png","{""id"": 303647, ""objectId"": 1222445, ""slug"": ""james-franklin-portrait"", ""url"": ""/db/PICTURES/CMS/303600/303647.png"", ""width"": 160, ""height"": 202, ""caption"": ""James Franklin portrait"", ""longCaption"": ""James Franklin, May 2020"", ""credit"": ""Getty Images"", ""photographer"": null, ""peerUrls"": null}"
110977,1292498,Yash Dhull,2002-11-11,,M,right-hand bat,right-arm offbreak,6,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/336800/336898.4.jpg","{""id"": 336898, ""objectId"": 1307816, ""slug"": ""yash-dhull-player-portrait"", ""url"": ""/db/PICTURES/CMS/336800/336898.4.jpg"", ""width"": 160, ""height"": 240, ""caption"": ""Yash Dhull, player portrait"", ""longCaption"": ""Yash Dhull, player portrait"", ""credit"": ""ICC/Getty Images"", ""photographer"": ""Ashley Allen"", ""peerUrls"": null}"
80425,820351,Rovman Powell,1993-07-23,,M,right-hand bat,right-arm medium-fast,4,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/246200/246267.1.jpg","{""id"": 246267, ""objectId"": 1030741, ""slug"": ""rovman-powell-player-portrait"", ""url"": ""/db/PICTURES/CMS/246200/246267.1.jpg"", ""width"": 160, ""height"": 212, ""caption"": ""Rovman Powell player portrait"", ""longCaption"": ""Rovman Powell player portrait"", ""credit"": ""CPL/Sportsfile"", ""photographer"": null, ""peerUrls"": null}"
75993,732291,Basil Thampi,1993-09-11,,M,right-hand bat,right-arm fast-medium,6,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/309000/309057.jpg","{""id"": 309057, ""objectId"": 1232571, ""slug"": ""basil-thampi-portrait"", ""url"": ""/db/PICTURES/CMS/309000/309057.jpg"", ""width"": 160, ""height"": 201, ""caption"": ""Basil Thampi portrait"", ""longCaption"": ""Basil Thampi portrait, September 2020"", ""credit"": ""BCCI"", ""photographer"": null, ""peerUrls"": null}"
86109,930189,Lalit Yadav,1997-01-03,,M,right-hand bat,right-arm offbreak,6,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/336900/336900.4.jpg","{""id"": 336900, ""objectId"": 1307818, ""slug"": ""lalit-yadav-warms-up"", ""url"": ""/db/PICTURES/CMS/336900/336900.4.jpg"", ""width"": 160, ""height"": 245, ""caption"": ""Lalit Yadav warms up"", ""longCaption"": ""Lalit Yadav warms up, Delhi Capitals vs Sunrisers Hyderabad, IPL, Dubai, October 27, 2020"", ""credit"": ""BCCI"", ""photographer"": ""Ron Gaunt"", ""peerUrls"": null}"
9492,46750,Robin Peterson,1979-08-04,,M,left-hand bat,slow left-arm orthodox,3,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/203100/203137.1.jpg","{""id"": 203137, ""objectId"": 818339, ""slug"": ""robin-peterson"", ""url"": ""/db/PICTURES/CMS/203100/203137.1.jpg"", ""width"": 160, ""height"": 192, ""caption"": ""Robin Peterson"", ""longCaption"": ""Robin Peterson"", ""credit"": ""Getty Images"", ""photographer"": null, ""peerUrls"": null}"
110107,1277545,Abishek Porel,2002-10-17,,M,left-hand bat,,6,,
60691,424219,Ronit More,1992-02-02,,M,right-hand bat,right-arm medium,6,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/231200/231225.1.jpg","{""id"": 231225, ""objectId"": 961373, ""slug"": ""ronit-more-player-portrait"", ""url"": ""/db/PICTURES/CMS/231200/231225.1.jpg"", ""width"": 160, ""height"": 202, ""caption"": ""Ronit More player portrait"", ""longCaption"": ""Ronit More player portrait"", ""credit"": ""ESPNcricinfo Ltd"", ""photographer"": null, ""peerUrls"": null}"
63651,481979,Anrich Nortje,1993-11-16,,M,right-hand bat,right-arm fast,3,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/317900/317968.jpg","{""id"": 317968, ""objectId"": 1254936, ""slug"": ""anrich-nortje-portrait"", ""url"": ""/db/PICTURES/CMS/317900/317968.jpg"", ""width"": 160, ""height"": 200, ""caption"": ""Anrich Nortje portrait"", ""longCaption"": ""Anrich Nortje portrait, November 19, 2020"", ""credit"": ""Cricket South Africa"", ""photographer"": null, ""peerUrls"": null}"
101339,1124282,Josh Philippe,1997-06-01,,M,right-hand bat,,2,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/308700/308748.jpg","{""id"": 308748, ""objectId"": 1232040, ""slug"": ""josh-philippe-portrait"", ""url"": ""/db/PICTURES/CMS/308700/308748.jpg"", ""width"": 160, ""height"": 200, ""caption"": ""Josh Philippe portrait"", ""longCaption"": ""Josh Philippe portrait, September 2020"", ""credit"": ""Getty Images"", ""photographer"": null, ""peerUrls"": null}"
49441,244639,Harry Gurney,1986-10-25,,M,right-hand bat,left-arm fast-medium,1,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/309000/309066.png","{""id"": 309066, ""objectId"": 1232580, ""slug"": ""harry-gurney-portrait"", ""url"": ""/db/PICTURES/CMS/309000/309066.png"", ""width"": 160, ""height"": 198, ""caption"": ""Harry Gurney portrait"", ""longCaption"": ""Harry Gurney portrait, September 2020"", ""credit"": ""Getty Images"", ""photographer"": null, ""peerUrls"": null}"
8270,42657,Shoaib Malik,1982-02-01,,M,right-hand bat,right-arm offbreak,7,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/302800/302845.jpg","{""id"": 302845, ""objectId"": 1221200, ""slug"": ""shoaib-malik-portrait"", ""url"": ""/db/PICTURES/CMS/302800/302845.jpg"", ""width"": 160, ""height"": 201, ""caption"": ""Shoaib Malik portrait"", ""longCaption"": ""Shoaib Malik portrait, April 2020"", ""credit"": ""Getty Images"", ""photographer"": null, ""peerUrls"": null}"
61999,446763,Rahul Tripathi,1991-03-02,,M,right-hand bat,right-arm medium,6,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/356800/356821.1.png","{""id"": 356821, ""objectId"": 1365038, ""slug"": ""rahul-tripathi-player-portrait"", ""url"": ""/db/PICTURES/CMS/356800/356821.1.png"", ""width"": 160, ""height"": 190, ""caption"": ""Rahul Tripathi player portrait"", ""longCaption"": ""Rahul Tripathi player portrait"", ""credit"": ""Getty Images"", ""photographer"": null, ""peerUrls"": null}"
48373,31732,Yo Mahesh,1987-12-21,,M,right-hand bat,right-arm medium-fast,6,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/80800/80840.1.jpg","{""id"": 80840, ""objectId"": 315149, ""slug"": ""yo-mahesh-player-profile"", ""url"": ""/db/PICTURES/CMS/80800/80840.1.jpg"", ""width"": 160, ""height"": 164, ""caption"": ""Yo Mahesh player profile"", ""longCaption"": ""Yo Mahesh player profile"", ""credit"": ""ESPNcricinfo Ltd"", ""photographer"": null, ""peerUrls"": null}"
63224,471342,Krunal Pandya,1991-03-24,,M,left-hand bat,slow left-arm orthodox,6,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/309000/309070.jpg","{""id"": 309070, ""objectId"": 1232585, ""slug"": ""krunal-pandya-portrait"", ""url"": ""/db/PICTURES/CMS/309000/309070.jpg"", ""width"": 160, ""height"": 201, ""caption"": ""Krunal Pandya portrait"", ""longCaption"": ""Krunal Pandya portrait, September 2020"", ""credit"": ""Getty Images"", ""photographer"": null, ""peerUrls"": null}"
2101,6565,Glenn McGrath,1970-02-09,,M,right-hand bat,right-arm fast-medium,2,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/52300/52367.1.jpg","{""id"": 52367, ""objectId"": 215969, ""slug"": ""glenn-mcgrath-portrait"", ""url"": ""/db/PICTURES/CMS/52300/52367.1.jpg"", ""width"": 160, ""height"": 213, ""caption"": ""Glenn McGrath portrait"", ""longCaption"": ""Glenn McGrath portrait, November 2004"", ""credit"": ""Getty Images"", ""photographer"": null, ""peerUrls"": null}"
19627,41411,Mohammad Asif,1982-12-20,,M,left-hand bat,right-arm fast-medium,7,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/302800/302840.jpg","{""id"": 302840, ""objectId"": 1221195, ""slug"": ""mohammad-asif-portrait"", ""url"": ""/db/PICTURES/CMS/302800/302840.jpg"", ""width"": 160, ""height"": 200, ""caption"": ""Mohammad Asif portrait"", ""longCaption"": ""Mohammad Asif portrait, April, 2020"", ""credit"": ""Getty Images"", ""photographer"": null, ""peerUrls"": null}"
95315,1070168,Prithvi Shaw,1999-11-09,,M,right-hand bat,right-arm offbreak,6,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/356800/356848.1.png","{""id"": 356848, ""objectId"": 1365131, ""slug"": ""pp-shaw-player-portrait"", ""url"": ""/db/PICTURES/CMS/356800/356848.1.png"", ""width"": 160, ""height"": 213, ""caption"": ""PP Shaw player portrait"", ""longCaption"": ""PP Shaw player portrait"", ""credit"": ""Unknown"", ""photographer"": null, ""peerUrls"": null}"
114312,1350792,Suyash Sharma,2003-05-15,,M,right-hand bat,legbreak googly,6,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/357000/357016.1.png","{""id"": 357016, ""objectId"": 1365530, ""slug"": ""suyash-sharma-player-portrait"", ""url"": ""/db/PICTURES/CMS/357000/357016.1.png"", ""width"": 160, ""height"": 193, ""caption"": ""Suyash Sharma player portrait\n"", ""longCaption"": ""Suyash Sharma player portrait"", ""credit"": ""KKR"", ""photographer"": null, ""peerUrls"": null}"
