match_id,innings,team,batsman_id,batsman_position,runs,balls,fours,sixes,strikerate,isout,wickettype,fielders,bowler_id
980949,1,Supergiants,9505,6,,,,,,FALSE,DNB,,
598034,1,Super Kings,49247,5,1,1,0,0,100.00,FALSE,not out,{-},
501264,1,Chargers,12049,4,15,12,0,0,125.00,FALSE,not out,{-},
829705,1,Mumbai,70640,10,,,,,,FALSE,DNB,,
980901,2,Supergiants,51096,1,66,42,7,3,157.14,FALSE,not out,{-},
980949,1,Supergiants,7520,7,,,,,,FALSE,DNB,,
598034,1,Super Kings,8821,6,,,,,,FALSE,DNB,,
501264,1,Chargers,56415,5,,,,,,FALSE,DNB,,
829705,1,Mumbai,48431,11,,,,,,FALSE,DNB,,
980901,2,Supergiants,46933,2,34,33,1,3,103.03,TRUE,bowled,,7139
980949,1,Supergiants,55321,8,,,,,,FALSE,DNB,,
598034,1,Super Kings,45257,7,,,,,,FALSE,DNB,,
501264,1,Chargers,12018,6,,,,,,FALSE,DNB,,
829705,2,KKR,8742,1,9,12,0,1,75.00,TRUE,caught,{7139},51057
980901,2,Supergiants,8107,3,21,14,0,2,150.00,FALSE,not out,{-},
980949,1,Supergiants,12894,9,,,,,,FALSE,DNB,,
598034,1,Super Kings,61832,8,,,,,,FALSE,DNB,,
501264,1,Chargers,44853,7,,,,,,FALSE,DNB,,
829705,2,KKR,7773,2,57,43,7,1,132.55,TRUE,caught,{8999},70640
980901,2,Supergiants,7593,4,,,,,,FALSE,DNB,,
980949,1,Supergiants,66116,10,,,,,,FALSE,DNB,,
980949,1,Supergiants,48965,11,,,,,,FALSE,DNB,,
980949,2,Guj Lions,45554,1,63,37,9,1,170.27,TRUE,bowled,,49193
829705,2,KKR,51454,3,40,24,2,3,166.66,TRUE,caught,{49040},7139
980901,2,Supergiants,50281,5,,,,,,FALSE,DNB,,
980901,2,Supergiants,7520,6,,,,,,FALSE,DNB,,
980901,2,Supergiants,50771,7,,,,,,FALSE,DNB,,
980949,2,Guj Lions,10384,2,43,22,5,2,195.45,TRUE,caught,{9505},7520
829705,2,KKR,61990,4,46,20,1,5,230.00,FALSE,not out,{-},
598034,1,Super Kings,12894,9,,,,,,FALSE,DNB,,
501264,1,Chargers,48431,8,,,,,,FALSE,DNB,,
980901,2,Supergiants,12894,8,,,,,,FALSE,DNB,,
980949,2,Guj Lions,15716,3,34,28,2,0,121.42,TRUE,bowled,,49193
829705,2,KKR,15473,5,14,12,1,1,116.66,FALSE,not out,{-},
598034,1,Super Kings,47695,10,,,,,,FALSE,DNB,,
501264,1,Chargers,12562,9,,,,,,FALSE,DNB,,
980901,2,Supergiants,49327,9,,,,,,FALSE,DNB,,
980949,2,Guj Lions,8813,4,33,20,4,0,165.00,TRUE,caught,{51096},48965
829705,2,KKR,48277,6,,,,,,FALSE,DNB,,
598034,1,Super Kings,66722,11,,,,,,FALSE,DNB,,
501264,1,Chargers,47154,10,,,,,,FALSE,DNB,,
980901,2,Supergiants,66116,10,,,,,,FALSE,DNB,,
980949,2,Guj Lions,45257,5,7,6,1,0,116.66,TRUE,caught,{7593},48965
829705,2,KKR,51012,7,,,,,,FALSE,DNB,,
598034,2,KKR,11920,1,92,61,14,2,150.81,TRUE,run out,{6256},
501264,1,Chargers,48381,11,,,,,,FALSE,DNB,,
980901,2,Supergiants,47123,11,,,,,,FALSE,DNB,,
980949,2,Guj Lions,49247,6,0,1,0,0,0.00,TRUE,run out,{7593},
829705,2,KKR,47185,8,,,,,,FALSE,DNB,,
598034,2,KKR,7773,2,14,8,3,0,175.00,TRUE,bowled,,61832
501264,2,Kings XI,7793,1,5,6,1,0,83.33,TRUE,caught,{48381},47154
980949,2,Guj Lions,50483,7,9,5,1,0,180.00,FALSE,not out,{-},
829705,2,KKR,49039,9,,,,,,FALSE,DNB,,
598034,2,KKR,10384,3,6,7,1,0,85.71,TRUE,bowled,,66722
501264,2,Kings XI,4176,2,51,37,6,2,137.83,TRUE,caught,{12049},44853
980949,2,Guj Lions,75325,8,0,1,0,0,0.00,TRUE,run out,{15317},
829705,2,KKR,58274,10,,,,,,FALSE,DNB,,
598034,2,KKR,2232,4,19,20,0,1,95.00,TRUE,caught,{47695},45257
501264,2,Kings XI,10129,3,13,8,3,0,162.50,TRUE,caught,{48381},45222
980949,2,Guj Lions,48319,9,0,0,0,0,0.00,FALSE,not out,{-},
829705,2,KKR,47289,11,,,,,,FALSE,DNB,,
598034,2,KKR,47055,5,32,22,2,2,145.45,FALSE,not out,{-},
501264,2,Kings XI,8813,4,11,14,1,0,78.57,TRUE,caught,{49361},44853
980949,2,Guj Lions,51098,10,,,,,,FALSE,DNB,,
598034,2,KKR,15473,6,3,3,0,0,100.00,FALSE,not out,{-},
501264,2,Kings XI,45890,5,9,14,0,0,64.28,TRUE,caught,{44853},12562
980949,2,Guj Lions,84649,11,,,,,,FALSE,DNB,,
598034,2,KKR,54479,7,,,,,,FALSE,DNB,,
501264,2,Kings XI,47308,6,3,7,0,0,42.85,TRUE,caught,{44853},48431
598034,2,KKR,7520,8,,,,,,FALSE,DNB,,
501264,2,Kings XI,59601,7,7,8,1,0,87.50,TRUE,stumping,{56415},12562
598034,2,KKR,49039,9,,,,,,FALSE,DNB,,
501264,2,Kings XI,47185,8,13,7,0,2,185.71,FALSE,not out,{-},
598034,2,KKR,63646,10,,,,,,FALSE,DNB,,
501264,2,Kings XI,12601,9,0,1,0,0,0.00,TRUE,caught,{15887},12562
598034,2,KKR,9022,11,,,,,,FALSE,DNB,,
501264,2,Kings XI,48319,10,0,7,0,0,0.00,TRUE,bowled,,12562
501264,2,Kings XI,61489,11,0,5,0,0,0.00,TRUE,run out,{48381},
1082644,1,Mumbai,15317,1,52,43,9,0,120.93,TRUE,run out,{58274},
1082644,1,Mumbai,45256,2,0,5,0,0,0.00,TRUE,caught,{49039},51092
1082644,1,Mumbai,48405,3,27,21,4,1,128.57,TRUE,lbw,,69114
1082644,1,Mumbai,8999,4,63,37,6,3,170.27,TRUE,stumping,{8742},67609
1082644,1,Mumbai,49040,5,13,11,0,1,118.18,TRUE,caught,{15473},51092
1082644,1,Mumbai,70633,6,1,2,0,0,50.00,FALSE,not out,{-},
1082644,1,Mumbai,63224,7,0,1,0,0,0.00,FALSE,not out,{-},
1082644,1,Mumbai,15731,8,,,,,,FALSE,DNB,,
1082644,1,Mumbai,10130,9,,,,,,FALSE,DNB,,
1082644,1,Mumbai,10556,10,,,,,,FALSE,DNB,,
1082644,1,Mumbai,49108,11,,,,,,FALSE,DNB,,
1082644,2,KKR,49039,1,0,4,0,0,0.00,TRUE,caught,{70633},49108
1082644,2,KKR,54340,2,26,14,3,2,185.71,TRUE,caught,{66101},10556
1082644,2,KKR,7773,3,21,16,3,1,131.25,TRUE,caught,{15731},10130
1082644,2,KKR,8742,4,2,4,0,0,50.00,TRUE,caught,{48405},15731
1082644,2,KKR,51454,5,33,33,2,0,100.00,TRUE,caught,{66101},70633
1082644,2,KKR,15473,6,20,7,0,3,285.71,TRUE,caught,{70633},10556
1082644,2,KKR,47231,7,29,16,4,1,181.25,TRUE,bowled,,70633
1082644,2,KKR,67609,8,16,15,2,0,106.66,TRUE,caught,{8999},49108
1082644,2,KKR,58274,9,4,4,0,0,100.00,FALSE,not out,{-},
1082644,2,KKR,51092,10,5,8,0,0,62.50,FALSE,not out,{-},
1082644,2,KKR,69114,11,,,,,,FALSE,DNB,,
598054,1,RCB,17752,1,17,17,3,0,100.00,TRUE,bowled,,54283
598054,1,RCB,7568,2,4,7,1,0,57.14,TRUE,bowled,,11399
598054,1,RCB,49752,3,99,58,10,4,170.68,TRUE,run out,"{47079,51482}",
598054,1,RCB,47078,4,26,22,3,0,118.18,TRUE,caught,{15308},15308
598054,1,RCB,46533,5,32,17,2,2,188.23,FALSE,not out,{-},
598054,1,RCB,15317,6,,,,,,FALSE,DNB,,
598054,1,RCB,44814,7,,,,,,FALSE,DNB,,
598054,1,RCB,10556,8,,,,,,FALSE,DNB,,
598054,1,RCB,45258,9,,,,,,FALSE,DNB,,
598054,1,RCB,7136,10,,,,,,FALSE,DNB,,
598054,1,RCB,59261,11,,,,,,FALSE,DNB,,
598054,2,Daredevils,6315,1,19,13,4,0,146.15,TRUE,bowled,,59261
598054,2,Daredevils,7781,2,18,10,4,0,180.00,TRUE,caught,{17752},59261
598054,2,Daredevils,61988,3,41,35,4,1,117.14,TRUE,caught,{10556},59261
598054,2,Daredevils,48739,4,4,6,1,0,66.66,TRUE,bowled,,47078
598054,2,Daredevils,47079,5,32,27,4,0,118.51,TRUE,bowled,,10556
598054,2,Daredevils,51482,6,8,8,0,0,100.00,TRUE,caught,{10556},59261
598054,2,Daredevils,11399,7,23,11,2,2,209.09,FALSE,not out,{-},
598054,2,Daredevils,47289,8,19,10,3,0,190.00,TRUE,bowled,,59261
598054,2,Daredevils,58274,9,4,1,1,0,400.00,FALSE,not out,{-},
598054,2,Daredevils,15308,10,,,,,,FALSE,DNB,,
598054,2,Daredevils,54283,11,,,,,,FALSE,DNB,,
1216495,1,Mumbai,48405,1,4,7,0,0,57.14,TRUE,caught,{48739},61797
1216495,1,Mumbai,58406,2,25,13,2,2,192.30,TRUE,bowled,,61797
1216495,1,Mumbai,61990,3,36,29,5,0,124.13,TRUE,stumping,{51216},15308
1216495,1,Mumbai,75325,4,33,30,1,2,110.00,TRUE,bowled,,61797
1216495,1,Mumbai,63224,5,0,3,0,0,0.00,TRUE,caught,{51088},15308
1216495,1,Mumbai,15317,6,1,3,0,0,33.33,TRUE,caught,{51216},79159
1216495,1,Mumbai,49040,7,41,25,2,4,164.00,TRUE,bowled,,59339
1216495,1,Mumbai,49958,8,1,3,0,0,33.33,TRUE,caught,{95319},59339
1216495,1,Mumbai,50781,9,4,5,0,0,80.00,FALSE,not out,{-},
1216495,1,Mumbai,51098,10,3,2,0,0,150.00,FALSE,not out,{-},
1216495,1,Mumbai,95219,11,,,,,,FALSE,DNB,,
1216495,2,Sunrisers,48739,1,85,58,10,1,146.55,FALSE,not out,{-},
1216495,2,Sunrisers,51216,2,58,45,7,1,128.88,FALSE,not out,{-},
1216495,2,Sunrisers,51454,3,,,,,,FALSE,DNB,,
1216495,2,Sunrisers,51088,4,,,,,,FALSE,DNB,,
1216495,2,Sunrisers,95319,5,,,,,,FALSE,DNB,,
1216495,2,Sunrisers,59339,6,,,,,,FALSE,DNB,,
1216495,2,Sunrisers,104814,7,,,,,,FALSE,DNB,,
1216495,2,Sunrisers,79159,8,,,,,,FALSE,DNB,,
1216495,2,Sunrisers,15308,9,,,,,,FALSE,DNB,,
1216495,2,Sunrisers,61797,10,,,,,,FALSE,DNB,,
1216495,2,Sunrisers,79597,11,,,,,,FALSE,DNB,,
335985,1,Mumbai,17850,1,8,10,2,0,80.00,TRUE,caught,{49752},7678
335985,1,Mumbai,1988,2,29,16,5,1,181.25,TRUE,run out,{7678},
335985,1,Mumbai,7447,3,0,5,0,0,0.00,FALSE,retired not out,{-},
335985,1,Mumbai,8742,4,48,38,5,1,126.31,TRUE,stumping,{3947},7987
335985,1,Mumbai,48349,5,19,23,2,0,82.60,TRUE,caught,{49752},7987
335985,1,Mumbai,47308,6,20,14,1,1,142.85,TRUE,caught,{7678},48319
335985,1,Mumbai,2228,7,28,12,3,2,233.33,TRUE,bowled,,7678
335985,1,Mumbai,7139,8,2,2,0,0,100.00,FALSE,not out,{-},
335985,1,Mumbai,7700,9,,,,,,FALSE,DNB,,
335985,1,Mumbai,7804,10,,,,,,FALSE,DNB,,
335985,1,Mumbai,51098,11,,,,,,FALSE,DNB,,
335985,2,RCB,2120,1,16,11,3,0,145.45,TRUE,caught,{47308},51098
335985,2,RCB,2281,2,32,33,4,0,96.96,TRUE,caught,{7139},7139
335985,2,RCB,44930,3,23,12,1,2,191.66,TRUE,caught,{47308},1988
335985,2,RCB,2232,4,25,24,0,1,104.16,TRUE,caught,{47308},7139
335985,2,RCB,49752,5,23,14,3,1,164.28,TRUE,caught,{17850},7804
335985,2,RCB,3947,6,39,19,4,2,205.26,FALSE,not out,{-},
1359486,1,Mumbai,103701,1,,,,,,FALSE,DNB,,
335985,2,RCB,7987,7,3,5,0,0,60.00,FALSE,not out,{-},
1359486,1,Mumbai,48405,2,21,13,3,1,161.53,TRUE,bowled,,80607
335985,2,RCB,48319,8,,,,,,FALSE,DNB,,
1359486,1,Mumbai,75325,3,32,21,5,0,152.38,TRUE,caught,{54430},49247
335985,2,RCB,7678,9,,,,,,FALSE,DNB,,
1359486,1,Mumbai,96335,4,12,11,1,0,109.09,TRUE,caught,{49247},49247
335985,2,RCB,2292,10,,,,,,FALSE,DNB,,
1359486,1,Mumbai,61990,5,1,2,0,0,50.00,TRUE,caught,{7593},64864
335985,2,RCB,10556,11,,,,,,FALSE,DNB,,
1359486,1,Mumbai,104396,6,22,18,2,1,122.22,TRUE,lbw,,49247
1359486,1,Mumbai,108342,7,2,4,0,0,50.00,TRUE,lbw,,64864
1359486,1,Mumbai,83439,8,31,22,1,2,140.90,TRUE,caught,{51096},80607
1359486,1,Mumbai,69697,9,5,10,0,0,50.00,TRUE,caught,{95094},58466
1359486,1,Mumbai,104752,10,18,13,3,0,138.46,FALSE,not out,{-},
1359486,1,Mumbai,47185,11,5,6,0,0,83.33,FALSE,not out,{-},
1359486,2,Super Kings,62022,1,,,,,,FALSE,DNB,,
1359486,2,Super Kings,58403,2,0,4,0,0,0.00,TRUE,bowled,,50789
1359486,2,Super Kings,95094,3,40,36,2,1,111.11,FALSE,not out,{-},
1359486,2,Super Kings,51096,4,61,27,7,3,225.92,TRUE,caught,{61990},47185
1359486,2,Super Kings,74975,5,28,26,2,1,107.69,TRUE,bowled,,103701
1359486,2,Super Kings,8999,6,20,16,3,0,125.00,FALSE,not out,{-},
1359486,2,Super Kings,49247,7,,,,,,FALSE,DNB,,
1359486,2,Super Kings,7593,8,,,,,,FALSE,DNB,,
1359486,2,Super Kings,54430,9,,,,,,FALSE,DNB,,
1359486,2,Super Kings,64864,10,,,,,,FALSE,DNB,,
1359486,2,Super Kings,58466,11,,,,,,FALSE,DNB,,
392220,1,Chargers,12084,1,29,19,3,1,152.63,TRUE,caught,{8114},9815
392220,1,Chargers,4176,2,10,11,0,1,90.90,TRUE,lbw,,15473
392220,1,Chargers,48405,3,9,14,0,0,64.28,TRUE,stumping,{12701},49247
392220,1,Chargers,4382,4,30,19,2,1,157.89,TRUE,bowled,,49247
392220,1,Chargers,45554,5,47,32,0,4,146.87,TRUE,caught,{49042},15473
1359526,1,Royals,106886,11,,,,,,FALSE,DNB,,
392220,1,Chargers,2166,6,20,15,0,1,133.33,TRUE,caught,{8114},15473
829821,1,RCB,7568,1,41,43,2,3,95.34,TRUE,caught,{15716},15716
392220,1,Chargers,8163,7,12,7,2,0,171.42,TRUE,caught,{49247},2000
829821,1,RCB,49752,2,12,9,1,1,133.33,TRUE,caught,{66722},7804
392220,1,Chargers,49361,8,7,3,1,0,233.33,FALSE,not out,{-},
829821,1,RCB,46533,3,1,3,0,0,33.33,TRUE,lbw,,7804
1136588,1,Sunrisers,49532,1,45,39,4,0,115.38,TRUE,caught,{60806},60737
392220,1,Chargers,47123,9,0,0,0,0,0.00,FALSE,not out,{-},
1082607,1,Supergiant,51096,1,30,25,5,0,120.00,TRUE,bowled,,45772
734031,1,Mumbai,45256,1,35,25,5,0,140.00,TRUE,caught,{50121},19422
829821,1,RCB,59601,4,4,7,0,0,57.14,TRUE,caught,{6256},12894
1136588,1,Sunrisers,15887,2,6,4,1,0,150.00,TRUE,bowled,,60737
392220,1,Chargers,48431,10,,,,,,FALSE,DNB,,
1082607,1,Supergiant,61999,2,31,23,3,1,134.78,TRUE,caught,{49752},66253
734031,1,Mumbai,6256,2,56,33,7,2,169.69,TRUE,run out,"{8813,51482}",
829821,1,RCB,8813,5,28,26,4,0,107.69,TRUE,caught,{66722},7804
1136588,1,Sunrisers,51088,3,63,43,7,2,146.51,TRUE,caught,{53271},67586
392220,1,Chargers,53565,11,,,,,,FALSE,DNB,,
1082607,1,Supergiant,50281,3,27,24,3,0,112.50,TRUE,bowled,,51455
734031,1,Mumbai,48405,3,30,21,4,0,142.85,TRUE,bowled,,59261
829821,1,RCB,71335,6,31,21,4,0,147.61,TRUE,caught,{66253},45257
1136588,1,Sunrisers,51454,4,16,15,1,0,106.66,TRUE,caught,{51096},59261
392220,2,Royals,10406,1,1,3,0,0,33.33,TRUE,lbw,,2166
1082607,1,Supergiant,7593,4,28,25,3,1,112.00,TRUE,bowled,,10125
734031,1,Mumbai,49040,4,11,8,0,1,137.50,TRUE,caught,{8813},59261
829821,1,RCB,48777,7,12,7,0,1,171.42,TRUE,caught,{45257},66722
1136588,1,Sunrisers,48277,5,6,6,1,0,100.00,TRUE,bowled,,72379
392220,2,Royals,12106,2,44,39,6,1,112.82,TRUE,run out,"{8163,4176}",
1082607,1,Supergiant,53320,5,2,3,0,0,66.66,TRUE,bowled,,62153
734031,1,Mumbai,8999,5,2,3,0,0,66.66,TRUE,caught,{49342},15308
829821,1,RCB,59260,8,2,2,0,0,100.00,TRUE,run out,{7593},
1136588,1,Sunrisers,15473,6,2,3,0,0,66.66,TRUE,caught,{51098},72379
392220,2,Royals,8114,3,8,11,1,0,72.72,TRUE,stumping,{4176},2166
1082607,1,Supergiant,44853,6,1,3,0,0,33.33,TRUE,caught,{59601},51455
734031,1,Mumbai,55296,6,14,8,3,0,175.00,TRUE,caught,{51482},19422
829821,1,RCB,53330,9,1,1,0,0,100.00,FALSE,not out,{-},
1136588,1,Sunrisers,51216,7,11,7,1,0,157.14,FALSE,not out,{-},
392220,2,Royals,12701,4,16,14,2,0,114.28,TRUE,run out,{49361},
1082607,1,Supergiant,47624,7,27,11,3,2,245.45,TRUE,run out,"{49752,51482}",
734031,1,Mumbai,7139,7,2,3,0,0,66.66,TRUE,caught,{49342},50121
829821,1,RCB,51455,10,0,1,0,0,0.00,FALSE,not out,{-},
1136588,1,Sunrisers,79159,8,1,3,0,0,33.33,TRUE,caught,{53320},72379
392220,2,Royals,15473,5,6,7,0,0,85.71,TRUE,caught,{45554},48431
1082607,1,Supergiant,63477,8,0,1,0,0,0.00,TRUE,caught,{46533},62153
734031,1,Mumbai,56596,8,11,10,1,0,110.00,TRUE,run out,{8813},
829821,1,RCB,61325,11,,,,,,FALSE,DNB,,
1136588,1,Sunrisers,75993,9,0,0,0,0,0.00,FALSE,not out,{-},
392220,2,Royals,49247,6,19,20,0,0,95.00,FALSE,not out,{-},
1082607,1,Supergiant,59261,9,2,5,0,0,40.00,FALSE,not out,{-},
734031,1,Mumbai,59394,9,1,2,0,0,50.00,TRUE,caught,{8813},19422
829821,2,Super Kings,45554,1,17,12,3,0,141.66,TRUE,caught,{53330},51455
1136588,1,Sunrisers,61797,10,,,,,,FALSE,DNB,,
392220,2,Royals,49042,7,1,2,0,0,50.00,TRUE,bowled,,48405
1082607,1,Supergiant,95219,10,,,,,,FALSE,DNB,,
734031,1,Mumbai,48431,10,2,2,0,0,100.00,TRUE,run out,"{47624,8813}",
829821,2,Super Kings,6256,2,56,46,3,2,121.73,TRUE,caught,{59260},48777
1136588,1,Sunrisers,54283,11,,,,,,FALSE,DNB,,
392220,2,Royals,47289,8,8,8,1,0,100.00,TRUE,caught,{49361},48405
1082607,1,Supergiant,19422,11,,,,,,FALSE,DNB,,
734031,1,Mumbai,70640,11,0,2,0,0,0.00,FALSE,not out,{-},
829821,2,Super Kings,46933,3,21,22,2,0,95.45,TRUE,bowled,,61325
1136588,2,Royals,51096,1,65,53,5,1,122.64,FALSE,not out,{-},
392220,2,Royals,2000,9,0,1,0,0,0.00,TRUE,bowled,,48405
1082607,2,RCB,49752,1,28,19,3,1,147.36,TRUE,caught,{51096},53320
734031,2,Daredevils,49342,1,8,12,0,0,66.66,TRUE,stumping,{55296},56596
829821,2,Super Kings,15716,4,0,2,0,0,0.00,TRUE,caught,{48777},61325
1136588,2,Royals,61999,2,4,5,0,0,80.00,TRUE,bowled,,61797
392220,2,Royals,9815,10,1,5,0,0,20.00,TRUE,bowled,,47123
1082607,2,RCB,59601,2,0,3,0,0,0.00,TRUE,caught,{7593},63477
734031,2,Daredevils,8107,2,44,31,6,1,141.93,TRUE,bowled,,7139
829821,2,Super Kings,7593,5,26,29,1,0,89.65,TRUE,caught,{8813},59260
419116,1,Daredevils,47695,10,,,,,,FALSE,DNB,,
1136588,2,Royals,60806,3,40,30,3,1,133.33,TRUE,caught,{49532},54283
392220,2,Royals,47100,11,5,7,0,0,71.42,TRUE,run out,"{12084,4176}",
1082607,2,RCB,46533,3,29,30,1,2,96.66,TRUE,stumping,{7593},19422
734031,2,Daredevils,8813,3,7,13,1,0,53.84,TRUE,bowled,,59394
829821,2,Super Kings,66253,6,12,6,0,1,200.00,TRUE,run out,{71335},
1136588,2,Royals,53320,4,0,3,0,0,0.00,TRUE,bowled,,15473
1082607,2,RCB,51482,4,18,22,0,0,81.81,TRUE,bowled,,59261
734031,2,Daredevils,47624,4,41,31,5,1,132.25,TRUE,caught,{6256},59394
829821,2,Super Kings,45257,7,0,1,0,0,0.00,TRUE,bowled,,53330
1136588,2,Royals,53271,5,10,11,0,0,90.90,TRUE,caught,{15887},79159
1082607,2,RCB,10125,5,14,18,1,0,77.77,TRUE,bowled,,53320
734031,2,Daredevils,45222,5,45,29,0,4,155.17,FALSE,not out,{-},
829821,2,Super Kings,49247,8,0,0,0,0,0.00,FALSE,not out,{-},
1136588,2,Royals,81197,6,11,12,0,0,91.66,TRUE,caught,{51216},54283
1082607,2,RCB,10553,6,18,8,2,1,225.00,TRUE,bowled,,63477
734031,2,Daredevils,51482,6,7,5,1,0,140.00,FALSE,not out,{-},
829821,2,Super Kings,12894,9,1,1,0,0,100.00,FALSE,not out,{-},
829821,2,Super Kings,66722,10,,,,,,FALSE,DNB,,
1082607,2,RCB,66253,7,10,7,0,1,142.85,TRUE,caught,{61999},63477
734031,2,Daredevils,50121,7,,,,,,FALSE,DNB,,
1136588,2,Royals,60737,7,8,5,1,0,160.00,TRUE,caught,{15887},75993
829821,2,Super Kings,7804,11,,,,,,FALSE,DNB,,
1082607,2,RCB,62153,8,2,3,0,0,66.66,TRUE,bowled,,53320
734031,2,Daredevils,15308,8,,,,,,FALSE,DNB,,
1136588,2,Royals,72379,8,1,1,0,0,100.00,FALSE,not out,{-},
1082607,2,RCB,45772,9,0,1,0,0,0.00,TRUE,bowled,,59261
734031,2,Daredevils,59261,9,,,,,,FALSE,DNB,,
1136588,2,Royals,51098,9,,,,,,FALSE,DNB,,
1082607,2,RCB,51455,10,6,7,0,0,85.71,FALSE,not out,{-},
734031,2,Daredevils,54283,10,,,,,,FALSE,DNB,,
1136588,2,Royals,67586,10,,,,,,FALSE,DNB,,
1082607,2,RCB,61325,11,1,2,0,0,50.00,FALSE,not out,{-},
1136588,2,Royals,59261,11,,,,,,FALSE,DNB,,
734031,2,Daredevils,19422,11,,,,,,FALSE,DNB,,
980955,1,Kings XI,49342,1,55,41,6,0,134.14,TRUE,caught,{45257},84649
980955,1,Kings XI,54212,2,27,17,3,1,158.82,TRUE,stumping,{8813},49247
980955,1,Kings XI,10129,3,1,3,0,0,33.33,TRUE,caught,{15716},84649
980955,1,Kings XI,54222,4,0,1,0,0,0.00,TRUE,caught,{8813},84649
980955,1,Kings XI,66725,5,0,3,0,0,0.00,TRUE,run out,"{50483,8813}",
980955,1,Kings XI,53891,6,31,27,2,0,114.81,TRUE,caught,{45554},51098
980955,1,Kings XI,51216,7,33,19,4,0,173.68,TRUE,bowled,,45257
980955,1,Kings XI,67455,8,0,2,0,0,0.00,TRUE,caught,{75325},45257
980955,1,Kings XI,66722,9,1,2,0,0,50.00,TRUE,bowled,,48319
980955,1,Kings XI,77835,10,1,3,0,0,33.33,TRUE,bowled,,48319
980955,1,Kings XI,61797,11,1,1,0,0,100.00,FALSE,not out,{-},
980955,2,Guj Lions,45554,1,15,18,1,1,83.33,TRUE,caught,{66725},67455
980955,2,Guj Lions,10384,2,1,3,0,0,33.33,TRUE,bowled,,66722
980955,2,Guj Lions,15716,3,18,15,2,1,120.00,TRUE,bowled,,66722
980955,2,Guj Lions,8813,4,2,4,0,0,50.00,TRUE,bowled,,67455
980955,2,Guj Lions,49247,5,11,11,0,0,100.00,TRUE,caught,{51216},67455
980955,2,Guj Lions,45257,6,0,1,0,0,0.00,TRUE,bowled,,67455
980955,2,Guj Lions,75325,7,27,24,3,0,112.50,TRUE,run out,"{54222,54212}",
980955,2,Guj Lions,50483,8,32,27,3,0,118.51,TRUE,caught,{53891},61797
980955,2,Guj Lions,48319,9,15,13,2,0,115.38,TRUE,caught,{77835},66722
980955,2,Guj Lions,51098,10,6,4,0,0,150.00,FALSE,not out,{-},
980955,2,Guj Lions,84649,11,0,0,0,0,0.00,FALSE,not out,{-},
734035,1,RCB,53649,1,1,4,0,0,25.00,TRUE,bowled,,7804
734035,1,RCB,12928,2,19,17,4,0,111.76,TRUE,lbw,,12894
734035,1,RCB,67457,3,13,12,0,1,108.33,TRUE,bowled,,66722
734035,1,RCB,49752,4,73,49,2,5,148.97,TRUE,bowled,,7804
734035,1,RCB,7716,5,25,24,2,0,104.16,TRUE,caught,{15716},49247
734035,1,RCB,46533,6,10,6,2,0,166.66,TRUE,bowled,,7804
734035,1,RCB,47340,7,5,6,0,0,83.33,FALSE,not out,{-},
734035,1,RCB,53330,8,2,2,0,0,100.00,FALSE,not out,{-},
734035,1,RCB,61325,9,,,,,,FALSE,DNB,,
734035,1,RCB,45258,10,,,,,,FALSE,DNB,,
734035,1,RCB,7458,11,,,,,,FALSE,DNB,,
734035,2,Super Kings,45554,1,34,17,4,1,200.00,TRUE,caught,{49752},45258
734035,2,Super Kings,46933,2,54,43,3,3,125.58,FALSE,not out,{-},
734035,2,Super Kings,15716,3,18,18,2,0,100.00,TRUE,stumping,{12928},7716
734035,2,Super Kings,7593,4,49,28,4,3,175.00,FALSE,not out,{-},
734035,2,Super Kings,11984,5,,,,,,FALSE,DNB,,
734035,2,Super Kings,49247,6,,,,,,FALSE,DNB,,
734035,2,Super Kings,7630,7,,,,,,FALSE,DNB,,
734035,2,Super Kings,12894,8,,,,,,FALSE,DNB,,
734035,2,Super Kings,66722,9,,,,,,FALSE,DNB,,
734035,2,Super Kings,45772,10,,,,,,FALSE,DNB,,
734035,2,Super Kings,7804,11,,,,,,FALSE,DNB,,
501241,1,Mumbai,47065,1,6,6,1,0,100.00,TRUE,caught,{8742},10562
501241,1,Mumbai,1934,2,24,24,5,0,100.00,TRUE,caught,{44946},7716
501241,1,Mumbai,8999,3,27,28,2,0,96.42,TRUE,caught,{51454},7716
501241,1,Mumbai,48405,4,12,20,0,0,60.00,TRUE,caught,{51454},50810
501241,1,Mumbai,12084,5,36,16,3,3,225.00,TRUE,caught,{7630},50810
501241,1,Mumbai,49040,6,28,21,2,2,133.33,TRUE,caught,{7716},46591
501241,1,Mumbai,4382,7,3,3,0,0,100.00,TRUE,caught,{51454},46591
501241,1,Mumbai,7139,8,9,3,0,1,300.00,FALSE,not out,{-},
501241,1,Mumbai,51098,9,,,,,,FALSE,DNB,,
501241,1,Mumbai,47100,10,,,,,,FALSE,DNB,,
501241,1,Mumbai,45105,11,,,,,,FALSE,DNB,,
548380,1,Super Kings,49342,1,113,58,15,4,194.82,TRUE,run out,"{48739,12701}",
548380,1,Super Kings,6256,2,20,22,2,0,90.90,TRUE,caught,{12701},57444
501241,2,Warriors,44946,1,0,1,0,0,0.00,TRUE,caught,{51098},7139
548380,1,Super Kings,15716,3,27,17,3,1,158.82,TRUE,caught,{66253},66253
419164,1,Chargers,4176,1,4,4,1,0,100.00,TRUE,caught,{2232},1973
